JobID,Network Id,Existing 035a,Incoming 035a,Action
UWO_1012743_1748081412178::bib::505516,994538416805151,1443148842,1443148842,match
UWO_1012743_1748081412178::bib::507877,994538419505151,1437911210,1437911210,match
UWO_1012743_1748081412178::bib::511253,994538419805151,1441766838,1441766838,field transfer
UWO_1012743_1748081412178::bib::514258,994153381905151,1237651160,1237651160,match
UWO_1012743_1748081412178::bib::519403,994151981205151,1382797185,1382797185,match
UWO_1012743_1748081412178::bib::522723,994152578605151,460051812,460051812,match
UWO_1012743_1748081412178::bib::525413,994153380905151,3414505,3414505,match
UWO_1012743_1748081412178::bib::52684,991783053305151,26281925,26281925,match
UWO_1012743_1748081412178::bib::529967,994124676805151,1417159654,1417159654,match
UWO_1012743_1748081412178::bib::532842,994090780305151,,1520917421,unresolved
UWO_1012743_1748081412178::bib::536799,994090881305151,,1520915861,unresolved
UWO_1012743_1748081412178::bib::539414,993756479905151,1259525697,1259525697,match
UWO_1012743_1748081412178::bib::541378,994088869405151,1032829231,1032829231,match
UWO_1012743_1748081412178::bib::54367,992184926605151,25391272,25391272,match
UWO_1012743_1748081412178::bib::545235,994090880705151,1416493607,1416493607,match
UWO_1012743_1748081412178::bib::548528,994538513405151,1402781692,1402781692,match
UWO_1012743_1748081412178::bib::553679,994080624405151,1402745626,1402745626,match
UWO_1012743_1748081412178::bib::559186,994087380405151,1394113565,1520918931,unresolved
UWO_1012743_1748081412178::bib::562557,994075377405151,1419440939,1423050250,match
UWO_1012743_1748081412178::bib::564762,993998875505151,1410835120,1410835120,match
UWO_1012743_1748081412178::bib::567567,994117281405151,1433995313,1433995313,match
UWO_1012743_1748081412178::bib::569476,993963524805151,1409222985,1409222985,match
UWO_1012743_1748081412178::bib::56990,992184897705151,26588516,26588516,match
UWO_1012743_1748081412178::bib::571031,993963525505151,1401258491,1401258491,match
UWO_1012743_1748081412178::bib::573690,994026923705151,,1396998332,match
UWO_1012743_1748081412178::bib::580238,993942481505151,1389275533,1389275533,match
UWO_1012743_1748081412178::bib::584782,993989578305151,1360434975,1360434975,match
UWO_1012743_1748081412178::bib::587661,993999874305151,1395142977,1395142977,match
UWO_1012743_1748081412178::bib::590992,993597272205151,1273428754,1273428754,match
UWO_1012743_1748081412178::bib::593291,993984772105151,,1372132439,match
UWO_1012743_1748081412178::bib::601992,994073366805151,1382776069,1382776069,match
UWO_1012743_1748081412178::bib::605098,994538623405151,1380459350,1380459350,field transfer
UWO_1012743_1748081412178::bib::609259,994538623505151,1402750582,1402750582,match
UWO_1012743_1748081412178::bib::611883,994538623205151,1380459048,1380459048,match
UWO_1012743_1748081412178::bib::614349,993986767205151,1291873495,1291873495,match
UWO_1012743_1748081412178::bib::615863,993979581605151,1392407884,1392407884,match
UWO_1012743_1748081412178::bib::617669,994088181105151,1440252599,1440252599,match
UWO_1012743_1748081412178::bib::620575,993960380805151,1315739801,1315739801,match
UWO_1012743_1748081412178::bib::624177,992342469505151,975027867,975027867,match
UWO_1012743_1748081412178::bib::626888,993851707805151,1352452882,1352452882,match
UWO_1012743_1748081412178::bib::629729,993671275105151,1121603392,1121603392,match
UWO_1012743_1748081412178::bib::633935,993990159805151,1336986115,1336986115,match
UWO_1012743_1748081412178::bib::637030,993891010405151,1423140106,1423140106,match
UWO_1012743_1748081412178::bib::640531,993872956405151,1145106210,1145106210,match
UWO_1012743_1748081412178::bib::642662,994512273205151,1519988512,1519988512,match
UWO_1012743_1748081412178::bib::645643,993757779105151,1154075283,1154075283,match
UWO_1012743_1748081412178::bib::64697,994538420105151,,1520917982,unresolved
UWO_1012743_1748081412178::bib::649120,993200388605151,1141781473,1141781473,match
UWO_1012743_1748081412178::bib::652048,993828069705151,1310152645,1310152645,match
UWO_1012743_1748081412178::bib::653938,993872764605151,,1135576620,match
UWO_1012743_1748081412178::bib::656455,993744056905151,1319082989,1319082989,match
UWO_1012743_1748081412178::bib::658688,993560925705151,1229046533,1229046533,match
UWO_1012743_1748081412178::bib::661284,993757782005151,1348882186,1348882186,match
UWO_1012743_1748081412178::bib::664407,993852076805151,1340903673,1340903673,match
UWO_1012743_1748081412178::bib::666572,993554914005151,1125324988,1125324988,match
UWO_1012743_1748081412178::bib::673297,993820572205151,1251517955,1251517955,match
UWO_1012743_1748081412178::bib::678393,994538519405151,1310076439,1310076439,match
UWO_1012743_1748081412178::bib::67930,994538623805151,1433978398,1433978398,match
UWO_1012743_1748081412178::bib::684102,993708448005151,1241731962,1241731962,match
UWO_1012743_1748081412178::bib::687031,993671858905151,1267381979,1267381979,match
UWO_1012743_1748081412178::bib::691533,993639681805151,1267403444,1267403444,match
UWO_1012743_1748081412178::bib::695214,993623333805151,1119613423,1119613423,match
UWO_1012743_1748081412178::bib::698561,993544291605151,1193066466,1193066466,match
UWO_1012743_1748081412178::bib::704422,993560830405151,1225189500,1225189500,match
UWO_1012743_1748081412178::bib::708418,992343800705151,1078859616,1078859616,match
UWO_1012743_1748081412178::bib::710107,993458089405151,1194961639,1194961639,match
UWO_1012743_1748081412178::bib::713214,993545119305151,1292367569,1292367569,match
UWO_1012743_1748081412178::bib::716059,993617872905151,1235742526,1235742526,match
UWO_1012743_1748081412178::bib::71699,994538624305151,813286547,813286547,match
UWO_1012743_1748081412178::bib::718587,993425620105151,1146559202,1146559202,match
UWO_1012743_1748081412178::bib::721833,993486511105151,1257578880,1257578880,match
UWO_1012743_1748081412178::bib::725518,993468920105151,1257579067,1257579067,match
UWO_1012743_1748081412178::bib::732026,993952364905151,1195771520,1195771520,match
UWO_1012743_1748081412178::bib::733753,993329419705151,1313002989,1313002989,match
UWO_1012743_1748081412178::bib::735077,993176215305151,1133661654,1133661654,match
UWO_1012743_1748081412178::bib::736434,993175882405151,1107560445,1107560445,match
UWO_1012743_1748081412178::bib::73772,994538420605151,,1520913700,unresolved
UWO_1012743_1748081412178::bib::738702,993176211805151,1089268809,1089268809,match
UWO_1012743_1748081412178::bib::742798,993176208505151,1091236979,1091236979,match
UWO_1012743_1748081412178::bib::744503,991509309505151,24202835,24202835,match
UWO_1012743_1748081412178::bib::745582,992194493405151,9047356,9047356,match
UWO_1012743_1748081412178::bib::747370,992001041705151,20142084,20142084,match
UWO_1012743_1748081412178::bib::749289,992297250805151,2249640,2249640,match
UWO_1012743_1748081412178::bib::756620,992466582205151,1642714,1642714,match
UWO_1012743_1748081412178::bib::767297,991463130905151,2604443,2604443,match
UWO_1012743_1748081412178::bib::777527,991456964905151,1519986534,1519986534,match
UWO_1012743_1748081412178::bib::786272,992186192505151,827925526,827925526,match
UWO_1012743_1748081412178::bib::787262,991923668505151,24787748,24787748,match
UWO_1012743_1748081412178::bib::792837,992325509505151,977767509,977767509,match
UWO_1012743_1748081412178::bib::793754,992296246805151,1066838876,1066838876,match
UWO_1012743_1748081412178::bib::798251,992245761205151,61151356,61151356,match
UWO_1012743_1748081412178::bib::80206,994521906505151,290058,290058,match
UWO_1012743_1748081412178::bib::803637,991736779705151,609442247,609442247,match
UWO_1012743_1748081412178::bib::804681,992382533805151,59876088,59876088,match
UWO_1012743_1748081412178::bib::805944,991728220305151,26132412,26132412,match
UWO_1012743_1748081412178::bib::807864,992115523105151,28294102,28294102,match
UWO_1012743_1748081412178::bib::819432,992507214505151,24524127,24524127,match
UWO_1012743_1748081412178::bib::821893,991768876705151,815380112,815380112,match
UWO_1012743_1748081412178::bib::823631,992180406305151,809408692,809408692,match
UWO_1012743_1748081412178::bib::825561,993055308105151,1496652227,1496652227,match
UWO_1012743_1748081412178::bib::830523,994538520405151,759594358,759594358,match
UWO_1012743_1748081412178::bib::832321,992349642205151,22387539,22387539,match
UWO_1012743_1748081412178::bib::833690,991780623605151,794279915,794279915,match
UWO_1012743_1748081412178::bib::835335,991743607605151,793896921,793896921,match
UWO_1012743_1748081412178::bib::836702,991743445405151,793896922,793896922,match
UWO_1012743_1748081412178::bib::838004,991743323405151,793896920,793896920,match
UWO_1012743_1748081412178::bib::839378,991743495905151,793896915,793896915,match
UWO_1012743_1748081412178::bib::840666,991757876005151,813230086,813230086,match
UWO_1012743_1748081412178::bib::841887,991758008705151,813230083,813230083,match
UWO_1012743_1748081412178::bib::843367,991432404405151,794277259,794277259,match
UWO_1012743_1748081412178::bib::844941,991432504205151,794273311,794273311,match
UWO_1012743_1748081412178::bib::84550,994521900905151,1287744469,1287744469,match
UWO_1012743_1748081412178::bib::846332,991905372305151,794243295,794243295,match
UWO_1012743_1748081412178::bib::847845,991948315305151,806014710,806014710,match
UWO_1012743_1748081412178::bib::853678,992046084205151,1132905179,1132905179,field transfer
UWO_1012743_1748081412178::bib::855028,992317282005151,21908422,21908422,match
UWO_1012743_1748081412178::bib::856806,991656207705151,795624611,795624611,match
UWO_1012743_1748081412178::bib::858214,992173627405151,794188991,794188991,match
UWO_1012743_1748081412178::bib::859606,992247715805151,794273130,794273130,match
UWO_1012743_1748081412178::bib::860878,992247806305151,794241189,794241189,match
UWO_1012743_1748081412178::bib::862274,992235123405151,793896925,793896925,match
UWO_1012743_1748081412178::bib::863635,992441601205151,794188879,794188879,match
UWO_1012743_1748081412178::bib::865092,991468758005151,793896917,793896917,match
UWO_1012743_1748081412178::bib::866386,992045897405151,20693084,20693084,match
UWO_1012743_1748081412178::bib::867608,992377032405151,22108504,22108504,match
UWO_1012743_1748081412178::bib::869270,991659155605151,427221528,427221528,match
UWO_1012743_1748081412178::bib::870568,992521429305151,785506632,785506632,match
UWO_1012743_1748081412178::bib::871579,991878654405151,20597930,20597930,match
UWO_1012743_1748081412178::bib::872689,991878633805151,19696065,19696065,match
UWO_1012743_1748081412178::bib::873779,992479896105151,19393962,19393962,match
UWO_1012743_1748081412178::bib::877998,992455629405151,748826840,748826840,field transfer
UWO_1012743_1748081412178::bib::879203,992466749805151,1519993804,1519993804,match
UWO_1012743_1748081412178::bib::88129,994518388305151,1224584516,1224584516,match
UWO_1012743_1748081412178::bib::881911,992008062405151,812070127,812070127,match
UWO_1012743_1748081412178::bib::884064,991749519805151,635461123,635461123,match
UWO_1012743_1748081412178::bib::885594,992394443905151,18641582,18641582,match
UWO_1012743_1748081412178::bib::886976,991474274605151,60318799,60318799,match
UWO_1012743_1748081412178::bib::888165,991840279505151,58930510,58930510,match
UWO_1012743_1748081412178::bib::890819,992193831605151,1083178150,1083178150,match
UWO_1012743_1748081412178::bib::892457,991462226005151,16833187,16833187,match
UWO_1012743_1748081412178::bib::893640,992053746205151,52071712,52071712,match
UWO_1012743_1748081412178::bib::894668,991516404205151,81065383,81065383,match
UWO_1012743_1748081412178::bib::895814,991994293205151,213819619,213819619,match
UWO_1012743_1748081412178::bib::896815,991650248305151,18820234,18820234,match
UWO_1012743_1748081412178::bib::900496,992399305205151,12421157,12421157,match
UWO_1012743_1748081412178::bib::905704,991527441005151,15964234,15964234,match
UWO_1012743_1748081412178::bib::906719,992307097705151,19223470,19223470,match
UWO_1012743_1748081412178::bib::907897,991806216905151,1105245580,1105245580,match
UWO_1012743_1748081412178::bib::909106,993681770705151,1069352286,1069352286,match
UWO_1012743_1748081412178::bib::910346,992068447405151,18981508,18981508,match
UWO_1012743_1748081412178::bib::911714,992247935105151,13795342,13795342,match
UWO_1012743_1748081412178::bib::91208,994538415905151,1482928002,1482928002,match
UWO_1012743_1748081412178::bib::914547,992478067005151,1067112243,1067112243,match
UWO_1012743_1748081412178::bib::916942,991961585105151,15318098,15318098,match
UWO_1012743_1748081412178::bib::919125,991486713305151,768761705,768761705,match
UWO_1012743_1748081412178::bib::924825,991918416505151,775410235,775410235,match
UWO_1012743_1748081412178::bib::928469,992278523105151,11850212,11850212,match
UWO_1012743_1748081412178::bib::932782,992385578505151,54206172,54206172,match
UWO_1012743_1748081412178::bib::933765,992228362105151,21934848,21934848,match
UWO_1012743_1748081412178::bib::935164,992356757305151,11862547,11862547,match
UWO_1012743_1748081412178::bib::936119,992128448605151,17715745,17715745,match
UWO_1012743_1748081412178::bib::939421,991553813505151,13665432,13665432,match
UWO_1012743_1748081412178::bib::940624,991549876705151,1066922326,1066922326,match
UWO_1012743_1748081412178::bib::94163,994538415505151,1233208295,1233208295,field transfer
UWO_1012743_1748081412178::bib::951413,991979548705151,11337773,11337773,match
UWO_1012743_1748081412178::bib::955020,991864978305151,12543700,12543700,match
UWO_1012743_1748081412178::bib::956165,991465586805151,1052927331,1052927331,match
UWO_1012743_1748081412178::bib::959635,992171645805151,954245904,954245904,match
UWO_1012743_1748081412178::bib::960904,992302481905151,33201701,33201701,match
UWO_1012743_1748081412178::bib::972544,992465941405151,1087162005,12681522,match
UWO_1012743_1748081412178::bib::973871,992390436405151,13103710,13103710,match
UWO_1012743_1748081412178::bib::975094,991629528305151,52354821,52354821,match
UWO_1012743_1748081412178::bib::982342,991686299805151,695187,695187,match
UWO_1012743_1748081412178::bib::984274,992064879705151,9729064,9729064,match
UWO_1012743_1748081412178::bib::985217,991724887205151,8925578,8925578,match
UWO_1012743_1748081412178::bib::99244,994538415705151,1446194597,1446194597,field transfer
UWO_1012743_1748081412178::bib::994280,991426621305151,15981314,15981314,match
UWO_1012743_1748081412178::bib::996038,991848060405151,1071849107,1071849107,match
UWO_1012743_1748081412178::bib::997392,992433818205151,10385575,10385575,match
UWO_1012743_1748081412178::bib::998318,992294222005151,237333,237333,match
UWO_1012743_1748081412178::bib::999217,992275151205151,66037670,66037670,match
